datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,weekday
2012-08-17 19:00:00,3,0,1,2,30.34,12.12,55,26.0027,491,4
2012-08-17 20:00:00,3,0,1,2,29.52,12.12,58,15.0013,359,4
2012-08-17 21:00:00,3,0,1,2,27.88,12.12,69,19.9995,255,4
2012-08-17 22:00:00,3,0,1,3,27.06,12.12,83,12.998,213,4
2012-08-17 23:00:00,3,0,1,3,26.24,12.12,83,15.0013,121,4
2012-08-18 00:00:00,3,0,0,2,26.24,28.79,83,15.0013,105,5
2012-08-18 01:00:00,3,0,0,3,25.42,27.275,94,11.0014,92,5
2012-08-18 02:00:00,3,0,0,3,25.42,28.03,88,11.0014,43,5
2012-08-18 03:00:00,3,0,0,1,25.42,28.03,88,12.998,30,5
2012-08-18 04:00:00,3,0,0,1,25.42,29.545,73,15.0013,13,5
2012-08-18 05:00:00,3,0,0,1,24.6,28.79,78,16.9979,9,5
2012-08-18 06:00:00,3,0,0,1,24.6,28.03,83,15.0013,27,5
2012-08-18 07:00:00,3,0,0,1,24.6,28.03,83,15.0013,64,5
2012-08-18 08:00:00,3,0,0,1,26.24,30.305,69,16.9979,189,5
2012-08-18 09:00:00,3,0,0,1,27.06,31.06,65,19.0012,292,5
2012-08-18 10:00:00,3,0,0,1,28.7,32.575,54,11.0014,480,5
2012-08-18 11:00:00,3,0,0,1,29.52,33.335,51,0.0,536,5
2012-08-18 12:00:00,3,0,0,1,31.16,33.335,37,12.998,654,5
2012-08-18 13:00:00,3,0,0,1,30.34,32.575,40,12.998,644,5
2012-08-18 14:00:00,3,0,0,1,31.16,33.335,37,19.0012,598,5
2012-08-18 15:00:00,3,0,0,1,31.16,33.335,37,15.0013,596,5
2012-08-18 16:00:00,3,0,0,1,31.16,33.335,37,16.9979,641,5
2012-08-18 17:00:00,3,0,0,1,31.16,33.335,37,15.0013,635,5
2012-08-18 18:00:00,3,0,0,1,30.34,32.575,37,11.0014,554,5
2012-08-18 19:00:00,3,0,0,1,28.7,31.82,45,11.0014,488,5
2012-08-18 20:00:00,3,0,0,1,28.7,31.82,45,7.0015,341,5
2012-08-18 21:00:00,3,0,0,1,27.06,31.06,61,0.0,338,5
2012-08-18 22:00:00,3,0,0,1,27.06,31.06,61,0.0,261,5
2012-08-18 23:00:00,3,0,0,1,26.24,30.305,65,6.0032,235,5
2012-08-19 00:00:00,3,0,0,1,27.06,31.06,57,6.0032,187,6
2012-08-19 01:00:00,3,0,0,1,26.24,30.305,65,0.0,131,6
2012-08-19 02:00:00,3,0,0,2,25.42,30.305,69,6.0032,119,6
2012-08-19 03:00:00,3,0,0,2,25.42,30.305,61,11.0014,55,6
2012-08-19 04:00:00,3,0,0,2,25.42,30.305,65,11.0014,26,6
2012-08-19 05:00:00,3,0,0,2,24.6,29.545,73,8.9981,11,6
2012-08-19 06:00:00,3,0,0,2,25.42,30.305,69,7.0015,20,6
2012-08-19 07:00:00,3,0,0,2,25.42,30.305,69,8.9981,41,6
2012-08-19 08:00:00,3,0,0,2,26.24,30.305,69,7.0015,124,6
2012-08-19 09:00:00,3,0,0,2,27.06,31.06,74,0.0,270,6
2012-08-19 10:00:00,3,0,0,2,27.88,31.82,69,0.0,425,6
2012-08-19 11:00:00,3,0,0,3,26.24,29.545,78,11.0014,272,6
2012-08-19 12:00:00,3,0,0,3,26.24,30.305,73,0.0,298,6
2012-08-19 13:00:00,3,0,0,3,26.24,28.79,83,8.9981,162,6
2012-08-19 14:00:00,3,0,0,3,26.24,30.305,73,0.0,149,6
2012-08-19 15:00:00,3,0,0,2,26.24,30.305,65,0.0,276,6
2012-08-19 16:00:00,3,0,0,2,27.06,31.06,65,0.0,356,6
2012-08-19 17:00:00,3,0,0,2,26.24,29.545,78,7.0015,343,6
2012-08-19 18:00:00,3,0,0,2,26.24,29.545,78,7.0015,377,6
2012-08-19 19:00:00,3,0,0,2,26.24,30.305,73,8.9981,341,6
2012-08-19 20:00:00,3,0,0,2,26.24,30.305,73,12.998,274,6
2012-08-19 21:00:00,3,0,0,3,25.42,29.545,78,6.0032,190,6
2012-08-19 22:00:00,3,0,0,2,25.42,29.545,78,11.0014,56,6
2012-08-19 23:00:00,3,0,0,2,25.42,29.545,73,0.0,46,6
2012-09-01 00:00:00,3,0,0,1,30.34,34.09,62,7.0015,168,5
2012-09-01 01:00:00,3,0,0,1,29.52,34.85,74,8.9981,79,5
2012-09-01 02:00:00,3,0,0,1,28.7,32.575,70,11.0014,69,5
2012-09-01 03:00:00,3,0,0,1,28.7,32.575,70,7.0015,35,5
2012-09-01 04:00:00,3,0,0,1,28.7,32.575,70,0.0,12,5
2012-09-01 05:00:00,3,0,0,1,27.88,31.82,79,0.0,22,5
2012-09-01 06:00:00,3,0,0,1,27.88,31.82,79,0.0,36,5
2012-09-01 07:00:00,3,0,0,2,30.34,34.09,58,8.9981,66,5
2012-09-01 08:00:00,3,0,0,2,31.16,35.605,58,16.9979,162,5
2012-09-01 09:00:00,3,0,0,2,31.16,35.605,58,12.998,237,5
2012-09-01 10:00:00,3,0,0,2,31.98,36.365,55,12.998,417,5
2012-09-01 11:00:00,3,0,0,2,32.8,37.88,55,15.0013,492,5
2012-09-01 12:00:00,3,0,0,2,32.8,37.88,55,11.0014,471,5
2012-09-01 13:00:00,3,0,0,2,33.62,38.635,52,6.0032,504,5
2012-09-01 14:00:00,3,0,0,2,35.26,39.395,44,11.0014,514,5
2012-09-01 15:00:00,3,0,0,2,35.26,39.395,44,19.0012,563,5
2012-09-01 16:00:00,3,0,0,2,34.44,39.395,49,11.0014,462,5
2012-09-01 17:00:00,3,0,0,2,33.62,38.635,52,0.0,463,5
2012-09-01 18:00:00,3,0,0,2,33.62,38.635,52,0.0,442,5
2012-09-01 19:00:00,3,0,0,3,31.98,37.12,62,0.0,392,5
2012-09-01 20:00:00,3,0,0,3,31.16,36.365,67,16.9979,207,5
2012-09-01 21:00:00,3,0,0,3,26.24,28.79,89,0.0,104,5
2012-09-01 22:00:00,3,0,0,2,27.06,29.545,89,0.0,78,5
2012-09-01 23:00:00,3,0,0,1,27.06,29.545,89,6.0032,145,5
2012-09-02 00:00:00,3,0,0,2,27.06,29.545,89,6.0032,99,6
2012-09-02 01:00:00,3,0,0,1,27.06,29.545,89,0.0,73,6
2012-09-02 02:00:00,3,0,0,1,27.06,29.545,89,0.0,84,6
2012-09-02 03:00:00,3,0,0,1,27.06,29.545,89,6.0032,42,6
2012-09-02 04:00:00,3,0,0,1,27.06,29.545,89,0.0,22,6
2012-09-02 05:00:00,3,0,0,1,27.06,29.545,89,0.0,12,6
2012-09-02 06:00:00,3,0,0,2,27.06,29.545,89,0.0,15,6
2012-09-02 07:00:00,3,0,0,1,27.06,29.545,94,6.0032,42,6
2012-09-02 08:00:00,3,0,0,1,27.88,31.82,89,6.0032,129,6
2012-09-02 09:00:00,3,0,0,2,28.7,33.335,84,0.0,232,6
2012-09-02 10:00:00,3,0,0,2,29.52,34.85,79,0.0,388,6
2012-09-02 11:00:00,3,0,0,2,30.34,34.85,70,0.0,489,6
2012-09-02 12:00:00,3,0,0,3,30.34,34.85,70,0.0,545,6
2012-09-02 13:00:00,3,0,0,3,29.52,34.85,74,6.0032,493,6
2012-09-02 14:00:00,3,0,0,3,29.52,34.85,79,6.0032,457,6
2012-09-02 15:00:00,3,0,0,3,30.34,35.605,74,8.9981,355,6
2012-09-02 16:00:00,3,0,0,1,30.34,34.85,70,0.0,474,6
2012-09-02 17:00:00,3,0,0,1,31.16,36.365,66,6.0032,503,6
2012-09-02 18:00:00,3,0,0,1,30.34,35.605,74,0.0,500,6
2012-09-02 19:00:00,3,0,0,2,28.7,33.335,84,15.0013,292,6
2012-09-02 20:00:00,3,0,0,2,28.7,33.335,84,11.0014,104,6
2012-09-02 21:00:00,3,0,0,1,28.7,32.575,70,11.0014,171,6
2012-09-02 22:00:00,3,0,0,3,27.88,31.82,83,8.9981,166,6
2012-09-02 23:00:00,3,0,0,3,27.06,29.545,89,6.0032,123,6
2012-09-03 00:00:00,3,1,0,2,27.06,29.545,94,0.0,104,0
2012-09-03 01:00:00,3,1,0,2,27.88,31.82,89,11.0014,55,0
2012-09-03 02:00:00,3,1,0,1,27.06,29.545,89,7.0015,40,0
2012-09-03 03:00:00,3,1,0,1,27.06,29.545,89,8.9981,28,0
2012-09-03 04:00:00,3,1,0,1,27.06,29.545,89,6.0032,11,0
2012-09-03 05:00:00,3,1,0,1,27.06,29.545,89,0.0,4,0
2012-09-03 06:00:00,3,1,0,1,27.06,29.545,94,0.0,15,0
2012-09-03 07:00:00,3,1,0,1,27.88,31.82,85,0.0,43,0
2012-09-03 08:00:00,3,1,0,2,28.7,33.335,84,7.0015,127,0
2012-09-03 09:00:00,3,1,0,2,28.7,33.335,84,8.9981,229,0
2012-09-03 10:00:00,3,1,0,2,30.34,35.605,74,15.0013,359,0
2012-09-03 11:00:00,3,1,0,2,30.34,34.85,70,19.0012,459,0
2012-09-03 12:00:00,3,1,0,2,31.16,35.605,62,19.9995,543,0
2012-09-03 13:00:00,3,1,0,2,31.16,36.365,66,16.9979,566,0
2012-09-03 14:00:00,3,1,0,1,30.34,34.85,70,19.9995,512,0
2012-09-03 15:00:00,3,1,0,1,30.34,34.85,70,15.0013,449,0
2012-09-03 16:00:00,3,1,0,1,30.34,34.85,70,15.0013,500,0
2012-09-03 17:00:00,3,1,0,1,30.34,34.85,70,8.9981,498,0
2012-09-03 18:00:00,3,1,0,1,30.34,34.85,66,11.0014,482,0
2012-09-03 19:00:00,3,1,0,1,29.52,34.85,74,12.998,374,0
2012-09-03 20:00:00,3,1,0,1,29.52,34.09,76,7.0015,261,0
2012-09-03 21:00:00,3,1,0,1,29.52,34.09,76,7.0015,184,0
2012-09-03 22:00:00,3,1,0,2,28.7,33.335,84,8.9981,121,0
2012-09-03 23:00:00,3,1,0,2,28.7,33.335,84,16.9979,70,0
2012-09-04 00:00:00,3,0,1,2,28.7,33.335,84,16.9979,29,1
2012-09-04 01:00:00,3,0,1,1,27.88,31.82,82,8.9981,24,1
2012-09-04 02:00:00,3,0,1,1,27.88,31.82,82,8.9981,5,1
2012-09-04 03:00:00,3,0,1,2,27.06,29.545,89,6.0032,10,1
2012-09-04 04:00:00,3,0,1,2,27.06,29.545,89,0.0,8,1
2012-09-04 05:00:00,3,0,1,2,27.06,29.545,89,0.0,38,1
2012-09-04 06:00:00,3,0,1,2,27.88,31.82,89,7.0015,172,1
2012-09-04 07:00:00,3,0,1,2,27.88,31.82,89,7.0015,493,1
2012-09-04 08:00:00,3,0,1,1,28.7,33.335,84,11.0014,632,1
2012-09-04 09:00:00,3,0,1,2,29.52,34.85,79,15.0013,323,1
2012-09-04 10:00:00,3,0,1,2,29.52,34.85,74,16.9979,172,1
2012-09-04 11:00:00,3,0,1,2,30.34,34.85,70,19.0012,198,1
2012-09-04 12:00:00,3,0,1,1,31.16,36.365,70,19.0012,287,1
2012-09-04 13:00:00,3,0,1,1,32.8,37.88,55,30.0026,275,1
2012-09-04 14:00:00,3,0,1,1,32.8,37.88,55,27.9993,274,1
2012-09-04 15:00:00,3,0,1,1,32.8,38.635,59,31.0009,292,1
2012-09-04 16:00:00,3,0,1,1,31.16,36.365,70,27.9993,458,1
2012-09-04 17:00:00,3,0,1,1,31.16,36.365,70,23.9994,856,1
2012-09-04 18:00:00,3,0,1,1,31.16,37.12,75,15.0013,839,1
2012-09-04 19:00:00,3,0,1,1,31.16,36.365,70,15.0013,552,1
2012-09-04 20:00:00,3,0,1,1,30.34,34.85,70,16.9979,385,1
2012-09-04 21:00:00,3,0,1,1,30.34,35.605,74,16.9979,268,1
2012-09-04 22:00:00,3,0,1,1,30.34,34.85,70,19.0012,179,1
2012-09-04 23:00:00,3,0,1,1,29.52,34.85,74,19.9995,95,1
2012-09-05 00:00:00,3,0,1,1,29.52,34.85,74,16.9979,37,2
2012-09-05 01:00:00,3,0,1,1,28.7,33.335,84,12.998,13,2
2012-09-05 02:00:00,3,0,1,1,28.7,33.335,84,12.998,9,2
2012-09-05 03:00:00,3,0,1,1,28.7,33.335,79,19.0012,4,2
2012-09-05 04:00:00,3,0,1,1,28.7,33.335,79,19.0012,5,2
2012-09-05 05:00:00,3,0,1,2,28.7,33.335,79,19.9995,40,2
2012-09-05 06:00:00,3,0,1,1,28.7,33.335,79,19.0012,210,2
2012-09-05 07:00:00,3,0,1,2,28.7,33.335,79,16.9979,500,2
2012-09-05 08:00:00,3,0,1,1,29.52,34.85,74,12.998,725,2
2012-09-05 09:00:00,3,0,1,1,30.34,34.85,70,16.9979,290,2
2012-09-05 10:00:00,3,0,1,2,31.16,36.365,70,11.0014,235,2
2012-09-05 11:00:00,3,0,1,2,31.98,37.12,62,11.0014,217,2
2012-09-05 12:00:00,3,0,1,1,31.98,38.635,70,7.0015,266,2
2012-09-05 13:00:00,3,0,1,1,32.8,39.395,63,11.0014,234,2
2012-09-05 14:00:00,3,0,1,1,33.62,39.395,56,7.0015,211,2
2012-09-05 15:00:00,3,0,1,1,31.98,38.635,70,12.998,245,2
2012-09-05 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,430,2
2012-09-05 17:00:00,3,0,1,1,31.16,36.365,66,16.9979,863,2
2012-09-05 18:00:00,3,0,1,1,31.16,37.12,75,12.998,839,2
2012-09-05 19:00:00,3,0,1,1,30.34,34.85,70,11.0014,662,2
2012-09-05 20:00:00,3,0,1,1,29.52,35.605,84,11.0014,412,2
2012-09-05 21:00:00,3,0,1,1,29.52,34.85,79,0.0,296,2
2012-09-05 22:00:00,3,0,1,1,29.52,34.85,79,0.0,219,2
2012-09-05 23:00:00,3,0,1,1,28.7,33.335,84,6.0032,150,2
2012-09-06 00:00:00,3,0,1,2,28.7,33.335,84,6.0032,65,3
2012-09-06 01:00:00,3,0,1,2,28.7,33.335,84,0.0,18,3
2012-09-06 02:00:00,3,0,1,1,29.52,34.85,79,0.0,8,3
2012-09-06 03:00:00,3,0,1,1,28.7,33.335,84,7.0015,9,3
2012-09-06 04:00:00,3,0,1,2,28.7,33.335,84,6.0032,8,3
2012-09-06 05:00:00,3,0,1,2,28.7,33.335,84,12.998,38,3
2012-09-06 06:00:00,3,0,1,2,28.7,33.335,84,6.0032,200,3
2012-09-06 07:00:00,3,0,1,2,28.7,33.335,84,7.0015,482,3
2012-09-06 08:00:00,3,0,1,3,28.7,33.335,79,0.0,646,3
2012-09-06 09:00:00,3,0,1,3,27.06,29.545,94,8.9981,123,3
2012-09-06 10:00:00,3,0,1,3,27.06,29.545,94,8.9981,49,3
2012-09-06 11:00:00,3,0,1,3,28.7,33.335,84,11.0014,62,3
2012-09-06 12:00:00,3,0,1,2,29.52,34.85,79,15.0013,137,3
2012-09-06 13:00:00,3,0,1,2,29.52,34.85,79,7.0015,191,3
2012-09-06 14:00:00,3,0,1,1,30.34,35.605,74,6.0032,216,3
2012-09-06 15:00:00,3,0,1,1,30.34,34.85,66,12.998,270,3
2012-09-06 16:00:00,3,0,1,1,30.34,34.85,70,15.0013,416,3
2012-09-06 17:00:00,3,0,1,1,30.34,34.85,70,16.9979,808,3
2012-09-06 18:00:00,3,0,1,1,29.52,34.09,70,16.9979,835,3
2012-09-06 19:00:00,3,0,1,1,27.88,31.82,74,16.9979,558,3
2012-09-06 20:00:00,3,0,1,1,27.06,30.305,78,15.0013,406,3
2012-09-06 21:00:00,3,0,1,1,26.24,28.79,89,11.0014,272,3
2012-09-06 22:00:00,3,0,1,1,26.24,28.79,89,11.0014,217,3
2012-09-06 23:00:00,3,0,1,1,26.24,28.79,89,11.0014,169,3
2012-09-07 00:00:00,3,0,1,1,26.24,28.79,89,8.9981,96,4
2012-09-07 01:00:00,3,0,1,1,25.42,28.03,88,7.0015,29,4
2012-09-07 02:00:00,3,0,1,1,25.42,28.79,83,6.0032,11,4
2012-09-07 03:00:00,3,0,1,1,25.42,28.79,83,6.0032,9,4
2012-09-07 04:00:00,3,0,1,1,25.42,28.03,88,0.0,8,4
2012-09-07 05:00:00,3,0,1,1,25.42,28.03,88,0.0,40,4
2012-09-07 06:00:00,3,0,1,1,25.42,28.03,88,7.0015,140,4
2012-09-07 07:00:00,3,0,1,1,26.24,28.79,89,7.0015,486,4
2012-09-07 08:00:00,3,0,1,1,27.06,30.305,83,7.0015,719,4
2012-09-07 09:00:00,3,0,1,1,28.7,33.335,79,8.9981,344,4
2012-09-07 10:00:00,3,0,1,1,29.52,34.85,74,8.9981,224,4
2012-09-07 11:00:00,3,0,1,1,31.16,35.605,62,8.9981,296,4
2012-09-07 12:00:00,3,0,1,1,31.98,37.12,59,11.0014,323,4
2012-09-07 13:00:00,3,0,1,1,32.8,38.635,59,16.9979,354,4
2012-09-07 14:00:00,3,0,1,1,32.8,38.635,59,16.9979,253,4
2012-09-07 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,331,4
2012-09-07 16:00:00,3,0,1,1,32.8,37.88,55,19.0012,470,4
2012-09-07 17:00:00,3,0,1,1,31.98,37.12,59,22.0028,772,4
2012-09-07 18:00:00,3,0,1,1,31.16,35.605,62,19.9995,792,4
2012-09-07 19:00:00,3,0,1,1,30.34,34.09,62,19.0012,568,4
2012-09-07 20:00:00,3,0,1,1,29.52,34.09,66,15.0013,391,4
2012-09-07 21:00:00,3,0,1,1,28.7,33.335,74,11.0014,301,4
2012-09-07 22:00:00,3,0,1,1,28.7,33.335,74,15.0013,299,4
2012-09-07 23:00:00,3,0,1,1,27.06,29.545,89,16.9979,248,4
2012-09-08 00:00:00,3,0,0,1,27.06,29.545,89,16.9979,150,5
2012-09-08 01:00:00,3,0,0,2,27.06,29.545,89,19.0012,117,5
2012-09-08 02:00:00,3,0,0,1,27.06,29.545,89,22.0028,77,5
2012-09-08 03:00:00,3,0,0,2,27.06,29.545,89,15.0013,43,5
2012-09-08 04:00:00,3,0,0,2,27.06,29.545,94,15.0013,11,5
2012-09-08 05:00:00,3,0,0,2,27.06,29.545,94,16.9979,15,5
2012-09-08 06:00:00,3,0,0,2,27.06,29.545,89,19.0012,34,5
2012-09-08 07:00:00,3,0,0,1,27.06,29.545,89,19.0012,82,5
2012-09-08 08:00:00,3,0,0,1,28.7,33.335,79,22.0028,230,5
2012-09-08 09:00:00,3,0,0,1,28.7,33.335,74,26.0027,348,5
2012-09-08 10:00:00,3,0,0,1,30.34,34.85,70,26.0027,422,5
2012-09-08 11:00:00,3,0,0,1,31.16,35.605,62,30.0026,578,5
2012-09-08 12:00:00,3,0,0,1,32.8,37.88,55,32.9975,694,5
2012-09-08 13:00:00,3,0,0,1,33.62,38.635,52,35.0008,668,5
2012-09-08 14:00:00,3,0,0,1,33.62,38.635,52,30.0026,626,5
2012-09-08 15:00:00,3,0,0,3,22.96,26.515,88,16.9979,512,5
2012-09-08 16:00:00,3,0,0,3,22.96,26.515,88,12.998,114,5
2012-09-08 17:00:00,3,0,0,3,23.78,27.275,83,12.998,171,5
2012-09-08 18:00:00,3,0,0,3,23.78,27.275,83,8.9981,167,5
2012-09-08 19:00:00,3,0,0,3,23.78,27.275,88,7.0015,215,5
2012-09-08 20:00:00,3,0,0,2,23.78,27.275,88,6.0032,194,5
2012-09-08 21:00:00,3,0,0,2,24.6,28.03,83,11.0014,181,5
2012-09-08 22:00:00,3,0,0,2,23.78,27.275,78,19.9995,194,5
2012-09-08 23:00:00,3,0,0,2,23.78,27.275,73,11.0014,133,5
2012-09-09 00:00:00,3,0,0,2,22.96,26.515,73,12.998,124,6
2012-09-09 01:00:00,3,0,0,1,22.96,26.515,73,15.0013,124,6
2012-09-09 02:00:00,3,0,0,1,22.14,25.76,77,19.0012,96,6
2012-09-09 03:00:00,3,0,0,1,22.14,25.76,73,15.0013,46,6
2012-09-09 04:00:00,3,0,0,1,21.32,25.0,77,16.9979,28,6
2012-09-09 05:00:00,3,0,0,1,21.32,25.0,77,12.998,55,6
2012-09-09 06:00:00,3,0,0,1,21.32,25.0,77,12.998,35,6
2012-09-09 07:00:00,3,0,0,1,22.14,25.76,73,11.0014,70,6
2012-09-09 08:00:00,3,0,0,1,23.78,27.275,68,15.0013,170,6
2012-09-09 09:00:00,3,0,0,1,25.42,30.305,61,16.9979,299,6
2012-09-09 10:00:00,3,0,0,1,26.24,31.06,57,19.9995,495,6
2012-09-09 11:00:00,3,0,0,1,27.06,31.06,47,16.9979,585,6
2012-09-09 12:00:00,3,0,0,1,27.06,31.06,47,0.0,757,6
2012-09-09 13:00:00,3,0,0,1,27.88,31.82,39,0.0,729,6
2012-09-09 14:00:00,3,0,0,1,29.52,32.575,30,19.0012,647,6
2012-09-09 15:00:00,3,0,0,1,29.52,32.575,32,16.9979,696,6
2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,701,6
2012-09-09 17:00:00,3,0,0,1,28.7,31.82,37,16.9979,671,6
2012-09-09 18:00:00,3,0,0,1,27.06,31.06,36,16.9979,560,6
2012-09-09 19:00:00,3,0,0,1,27.06,31.06,36,16.9979,496,6
2012-09-09 20:00:00,3,0,0,1,25.42,31.06,41,19.0012,356,6
2012-09-09 21:00:00,3,0,0,1,24.6,31.06,46,15.0013,206,6
2012-09-09 22:00:00,3,0,0,1,23.78,27.275,49,16.9979,189,6
2012-09-09 23:00:00,3,0,0,1,22.96,26.515,52,19.0012,92,6
2012-09-10 00:00:00,3,0,1,1,22.96,26.515,52,19.0012,41,0
2012-09-10 01:00:00,3,0,1,1,22.14,25.76,60,12.998,18,0
2012-09-10 02:00:00,3,0,1,1,22.14,25.76,60,23.9994,17,0
2012-09-10 03:00:00,3,0,1,1,21.32,25.0,68,19.0012,12,0
2012-09-10 04:00:00,3,0,1,1,21.32,25.0,68,19.0012,5,0
2012-09-10 05:00:00,3,0,1,1,20.5,24.24,72,16.9979,40,0
2012-09-10 06:00:00,3,0,1,1,20.5,24.24,72,8.9981,180,0
2012-09-10 07:00:00,3,0,1,1,21.32,25.0,68,15.0013,447,0
2012-09-10 08:00:00,3,0,1,1,22.96,26.515,60,19.0012,730,0
2012-09-10 09:00:00,3,0,1,1,24.6,31.06,53,19.9995,361,0
2012-09-10 10:00:00,3,0,1,1,25.42,31.06,50,19.0012,210,0
2012-09-10 11:00:00,3,0,1,1,25.42,31.06,43,19.9995,236,0
2012-09-10 12:00:00,3,0,1,1,26.24,31.06,44,26.0027,332,0
2012-09-10 13:00:00,3,0,1,1,26.24,31.06,38,15.0013,323,0
2012-09-10 14:00:00,3,0,1,1,27.06,31.06,36,19.0012,340,0
2012-09-10 15:00:00,3,0,1,1,27.06,31.06,31,26.0027,346,0
2012-09-10 16:00:00,3,0,1,1,27.06,31.06,34,22.0028,488,0
2012-09-10 17:00:00,3,0,1,1,27.06,31.06,34,22.0028,871,0
2012-09-10 18:00:00,3,0,1,1,25.42,31.06,35,19.9995,968,0
2012-09-10 19:00:00,3,0,1,1,25.42,31.06,38,19.9995,633,0
2012-09-10 20:00:00,3,0,1,1,24.6,31.06,40,12.998,390,0
2012-09-10 21:00:00,3,0,1,1,22.96,26.515,49,11.0014,285,0
2012-09-10 22:00:00,3,0,1,1,22.14,25.76,52,8.9981,159,0
2012-09-10 23:00:00,3,0,1,1,22.14,25.76,52,0.0,93,0
2012-09-11 00:00:00,3,0,1,1,21.32,25.0,59,7.0015,32,1
2012-09-11 01:00:00,3,0,1,1,20.5,24.24,63,0.0,10,1
2012-09-11 02:00:00,3,0,1,1,19.68,23.485,77,11.0014,6,1
2012-09-11 03:00:00,3,0,1,1,19.68,23.485,67,8.9981,8,1
2012-09-11 04:00:00,3,0,1,1,19.68,23.485,72,7.0015,9,1
2012-09-11 05:00:00,3,0,1,1,18.86,22.725,72,6.0032,44,1
2012-09-11 06:00:00,3,0,1,1,18.86,22.725,77,7.0015,211,1
2012-09-11 07:00:00,3,0,1,1,20.5,24.24,72,7.0015,596,1
2012-09-11 08:00:00,3,0,1,1,22.14,25.76,68,6.0032,750,1
2012-09-11 09:00:00,3,0,1,1,24.6,31.06,49,0.0,358,1
2012-09-11 10:00:00,3,0,1,1,25.42,31.06,38,0.0,196,1
2012-09-11 11:00:00,3,0,1,1,26.24,31.06,33,6.0032,247,1
2012-09-11 12:00:00,3,0,1,1,26.24,31.06,33,0.0,316,1
2012-09-11 13:00:00,3,0,1,1,27.06,31.06,29,6.0032,328,1
2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,255,1
2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,326,1
2012-09-11 16:00:00,3,0,1,1,28.7,31.82,28,8.9981,536,1
2012-09-11 17:00:00,3,0,1,1,28.7,31.82,28,0.0,970,1
2012-09-11 18:00:00,3,0,1,1,26.24,31.06,36,11.0014,877,1
2012-09-11 19:00:00,3,0,1,1,25.42,31.06,41,12.998,596,1
2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,461,1
2012-09-11 21:00:00,3,0,1,1,22.96,26.515,60,7.0015,310,1
2012-09-11 22:00:00,3,0,1,1,22.96,26.515,64,7.0015,216,1
2012-09-11 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,109,1
2012-09-12 00:00:00,3,0,1,1,21.32,25.0,72,7.0015,49,2
2012-09-12 01:00:00,3,0,1,1,21.32,25.0,72,7.0015,21,2
2012-09-12 02:00:00,3,0,1,1,21.32,25.0,72,6.0032,11,2
2012-09-12 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,7,2
2012-09-12 04:00:00,3,0,1,1,20.5,24.24,72,6.0032,5,2
2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,48,2
2012-09-12 06:00:00,3,0,1,1,20.5,24.24,72,6.0032,205,2
2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,557,2
2012-09-12 08:00:00,3,0,1,1,22.96,26.515,64,7.0015,770,2
2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,328,2
2012-09-12 10:00:00,3,0,1,1,25.42,30.305,61,8.9981,205,2
2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,232,2
2012-09-12 12:00:00,3,0,1,1,27.88,31.82,36,8.9981,352,2
2012-09-12 13:00:00,3,0,1,1,28.7,31.82,34,8.9981,323,2
2012-09-12 14:00:00,3,0,1,1,28.7,31.82,37,11.0014,278,2
2012-09-12 15:00:00,3,0,1,1,29.52,32.575,37,8.9981,318,2
2012-09-12 16:00:00,3,0,1,1,29.52,32.575,37,11.0014,509,2
2012-09-12 17:00:00,3,0,1,1,28.7,31.82,41,19.9995,925,2
2012-09-12 18:00:00,3,0,1,1,27.06,31.06,44,16.9979,977,2
2012-09-12 19:00:00,3,0,1,1,26.24,31.06,50,12.998,635,2
2012-09-12 20:00:00,3,0,1,1,25.42,31.06,57,8.9981,470,2
2012-09-12 21:00:00,3,0,1,1,24.6,30.305,60,8.9981,306,2
2012-09-12 22:00:00,3,0,1,1,22.96,26.515,64,6.0032,212,2
2012-09-12 23:00:00,3,0,1,1,22.96,26.515,68,7.0015,127,2
2012-09-13 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,57,3
2012-09-13 01:00:00,3,0,1,1,22.14,25.76,77,6.0032,28,3
2012-09-13 02:00:00,3,0,1,1,22.14,25.76,77,0.0,9,3
2012-09-13 03:00:00,3,0,1,1,21.32,25.0,83,0.0,11,3
2012-09-13 04:00:00,3,0,1,1,21.32,25.0,83,0.0,6,3
2012-09-13 05:00:00,3,0,1,1,21.32,25.0,83,0.0,57,3
2012-09-13 06:00:00,3,0,1,1,20.5,24.24,82,0.0,195,3
2012-09-13 07:00:00,3,0,1,1,22.14,25.76,77,0.0,571,3
2012-09-13 08:00:00,3,0,1,1,22.96,26.515,73,0.0,758,3
2012-09-13 09:00:00,3,0,1,1,24.6,30.305,64,6.0032,338,3
